image_id,raw_name,width,height,scene_labels,n_scene_labels,n_boxes,label_teaching,label_family,label_playing,label_landscape,label_drawing
00000093_0,images/PPN1836318332_00000093_0.jpg,1956,3122,,0,0,0,0,0,0,0
00000090_0,images/PPN1837132763_00000090_0.jpg,2450,2768,,0,0,0,0,0,0,0
00000097_0,images/PPN1837132763_00000097_0.jpg,2674,2126,,0,0,0,0,0,0,0
00000214_0,images/PPN1837132763_00000214_0.jpg,1754,1530,,0,0,0,0,0,0,0
00000240_0,images/PPN1837132763_00000240_0.jpg,2606,2300,,0,0,0,0,0,0,0
00000262_0,images/PPN1837132763_00000262_0.jpg,2110,2668,,0,0,0,0,0,0,0
00000281_0,images/PPN1837132763_00000281_0.jpg,2604,3592,,0,0,0,0,0,0,0
00000019_2,images/PPN1837157073_00000019_2.jpg,842,1288,,0,0,0,0,0,0,0
00000019_3,images/PPN1837157073_00000019_3.jpg,762,676,,0,0,0,0,0,0,0
00000019_5,images/PPN1837157073_00000019_5.jpg,870,532,,0,0,0,0,0,0,0
00000021_2,images/PPN1837157073_00000021_2.jpg,866,1002,,0,0,0,0,0,0,0
00000025_4,images/PPN1837157073_00000025_4.jpg,1152,2376,,0,0,0,0,0,0,0
00000037_2,images/PPN1837157073_00000037_2.jpg,1050,1054,,0,0,0,0,0,0,0
00000098_1,images/PPN1837157073_00000098_1.jpg,716,702,,0,0,0,0,0,0,0
00000103_1,images/PPN1837157073_00000103_1.jpg,1240,892,,0,0,0,0,0,0,0
00000106_0,images/PPN1837157073_00000106_0.jpg,1072,1052,,0,0,0,0,0,0,0
00000113_3,images/PPN1837157073_00000113_3.jpg,1060,794,,0,0,0,0,0,0,0
00000114_2,images/PPN1837157073_00000114_2.jpg,1208,998,,0,0,0,0,0,0,0
00000114_3,images/PPN1837157073_00000114_3.jpg,2986,4264,,0,0,0,0,0,0,0
00000118_1,images/PPN1837157073_00000118_1.jpg,902,844,,0,0,0,0,0,0,0
00000118_2,images/PPN1837157073_00000118_2.jpg,1020,850,,0,0,0,0,0,0,0
00000118_4,images/PPN1837157073_00000118_4.jpg,964,1066,,0,0,0,0,0,0,0
00000122_0,images/PPN1837157073_00000122_0.jpg,1580,766,,0,0,0,0,0,0,0
00000123_1,images/PPN1837157073_00000123_1.jpg,2692,2214,,0,0,0,0,0,0,0
00000124_2,images/PPN1837157073_00000124_2.jpg,1238,954,,0,0,0,0,0,0,0
00000136_2,images/PPN1837157073_00000136_2.jpg,1382,1190,,0,0,0,0,0,0,0
00000142_0,images/PPN1837157073_00000142_0.jpg,1528,814,,0,0,0,0,0,0,0
00000144_1,images/PPN1837157073_00000144_1.jpg,1974,1262,,0,0,0,0,0,0,0
00000145_2,images/PPN1837157073_00000145_2.jpg,936,944,,0,0,0,0,0,0,0
00000150_1,images/PPN1837157073_00000150_1.jpg,2714,2128,,0,0,0,0,0,0,0
00000151_2,images/PPN1837157073_00000151_2.jpg,994,924,,0,0,0,0,0,0,0
00000156_0,images/PPN1837157073_00000156_0.jpg,1522,1476,,0,0,0,0,0,0,0
00000157_1,images/PPN1837157073_00000157_1.jpg,2652,2370,,0,0,0,0,0,0,0
00000159_1,images/PPN1837157073_00000159_1.jpg,1808,1808,,0,0,0,0,0,0,0
00000160_2,images/PPN1837157073_00000160_2.jpg,1294,920,,0,0,0,0,0,0,0
00000162_1,images/PPN1837157073_00000162_1.jpg,1002,918,,0,0,0,0,0,0,0
00000164_0,images/PPN1837157073_00000164_0.jpg,2494,1940,,0,0,0,0,0,0,0
00000166_2,images/PPN1837157073_00000166_2.jpg,934,898,,0,0,0,0,0,0,0
00000169_1,images/PPN1837157073_00000169_1.jpg,1082,786,,0,0,0,0,0,0,0
00000174_1,images/PPN1837157073_00000174_1.jpg,2704,2260,,0,0,0,0,0,0,0
00000176_1,images/PPN1837157073_00000176_1.jpg,978,1254,,0,0,0,0,0,0,0
00000177_3,images/PPN1837157073_00000177_3.jpg,956,1684,,0,0,0,0,0,0,0
00000178_2,images/PPN1837157073_00000178_2.jpg,934,856,,0,0,0,0,0,0,0
00000184_0,images/PPN1837157073_00000184_0.jpg,960,612,,0,0,0,0,0,0,0
00000112_2,images/PPN1837157413_00000112_2.jpg,442,354,,0,0,0,0,0,0,0
00000255_0,images/PPN1837311110_00000255_0.jpg,1676,2904,,0,0,0,0,0,0,0
00000316_1,images/PPN1837311250_00000316_1.jpg,508,630,,0,0,0,0,0,0,0
00000319_0,images/PPN1837311250_00000319_0.jpg,2256,3624,,0,0,0,0,0,0,0
00000327_0,images/PPN1837311250_00000327_0.jpg,2228,2982,,0,0,0,0,0,0,0
00000333_0,images/PPN1837311250_00000333_0.jpg,2204,1124,,0,0,0,0,0,0,0
00000337_0,images/PPN1837311250_00000337_0.jpg,380,332,,0,0,0,0,0,0,0
00000337_1,images/PPN1837311250_00000337_1.jpg,2188,1028,,0,0,0,0,0,0,0
00000350_0,images/PPN1837311250_00000350_0.jpg,2290,3702,,0,0,0,0,0,0,0
00000354_0,images/PPN1837311250_00000354_0.jpg,1430,302,,0,0,0,0,0,0,0
00000362_0,images/PPN1837311250_00000362_0.jpg,730,320,,0,0,0,0,0,0,0
00000366_0,images/PPN1837311250_00000366_0.jpg,2224,1602,,0,0,0,0,0,0,0
00000368_0,images/PPN1837311250_00000368_0.jpg,2166,868,,0,0,0,0,0,0,0
00000368_1,images/PPN1837311250_00000368_1.jpg,2206,1738,,0,0,0,0,0,0,0
00000370_0,images/PPN1837311250_00000370_0.jpg,2176,1060,,0,0,0,0,0,0,0
00000376_0,images/PPN1837311250_00000376_0.jpg,1228,722,,0,0,0,0,0,0,0
00000378_1,images/PPN1837311250_00000378_1.jpg,2184,1130,,0,0,0,0,0,0,0
00000382_1,images/PPN1837311250_00000382_1.jpg,2162,380,,0,0,0,0,0,0,0
00000389_0,images/PPN1837311250_00000389_0.jpg,2208,1192,,0,0,0,0,0,0,0
00000392_0,images/PPN1837311250_00000392_0.jpg,2190,1336,,0,0,0,0,0,0,0
00000080_0,images/PPN1837311447_00000080_0.jpg,2792,3278,,0,0,0,0,0,0,0
00000043_2,images/PPN1837312036_00000043_2.jpg,2290,1914,,0,0,0,0,0,0,0
00000053_1,images/PPN1837312036_00000053_1.jpg,1146,1424,,0,0,0,0,0,0,0
00000063_1,images/PPN1837312036_00000063_1.jpg,1186,1464,,0,0,0,0,0,0,0
00000071_1,images/PPN1837312036_00000071_1.jpg,1304,1496,,0,0,0,0,0,0,0
00000077_2,images/PPN1837312036_00000077_2.jpg,2168,632,,0,0,0,0,0,0,0
00000201_0,images/PPN1837757836_00000201_0.jpg,2522,3034,,0,0,0,0,0,0,0
00000293_0,images/PPN1837757836_00000293_0.jpg,2372,3116,,0,0,0,0,0,0,0
00000303_0,images/PPN183790703X_00000303_0.jpg,2508,3602,,0,0,0,0,0,0,0
00000007_0,images/PPN1837925887_00000007_0.jpg,1432,860,,0,0,0,0,0,0,0
00000010_0,images/PPN1837925887_00000010_0.jpg,1478,4874,,0,0,0,0,0,0,0
00000012_2,images/PPN1837925887_00000012_2.jpg,624,1124,,0,0,0,0,0,0,0
00000013_0,images/PPN1837925887_00000013_0.jpg,578,504,,0,0,0,0,0,0,0
00000013_1,images/PPN1837925887_00000013_1.jpg,1462,2216,,0,0,0,0,0,0,0
00000014_2,images/PPN1837925887_00000014_2.jpg,3716,1596,,0,0,0,0,0,0,0
00000016_0,images/PPN1837925887_00000016_0.jpg,1746,1200,,0,0,0,0,0,0,0
00000018_1,images/PPN1837925887_00000018_1.jpg,596,986,,0,0,0,0,0,0,0
00000020_3,images/PPN1837925887_00000020_3.jpg,1032,5884,,0,0,0,0,0,0,0
00000022_3,images/PPN1837925887_00000022_3.jpg,774,1268,,0,0,0,0,0,0,0
00000024_1,images/PPN1837925887_00000024_1.jpg,1740,5520,,0,0,0,0,0,0,0
00000032_1,images/PPN1837925887_00000032_1.jpg,932,694,,0,0,0,0,0,0,0
00000038_3,images/PPN1837925887_00000038_3.jpg,884,1012,,0,0,0,0,0,0,0
00000044_0,images/PPN1837925887_00000044_0.jpg,1064,924,,0,0,0,0,0,0,0
00000046_0,images/PPN1837925887_00000046_0.jpg,820,558,,0,0,0,0,0,0,0
00000050_2,images/PPN1837925887_00000050_2.jpg,1516,5018,,0,0,0,0,0,0,0
00000093_0,images/PPN1837931690_00000093_0.jpg,2060,2998,,0,0,0,0,0,0,0
00000314_0,images/PPN1837937834_00000314_0.jpg,2410,2822,,0,0,0,0,0,0,0
00000329_0,images/PPN1837937834_00000329_0.jpg,2664,4078,,0,0,0,0,0,0,0
00000112_0,images/PPN1837940150_00000112_0.jpg,2372,1040,,0,0,0,0,0,0,0
00000159_0,images/PPN1837940150_00000159_0.jpg,2342,994,,0,0,0,0,0,0,0
00000231_0,images/PPN1837940150_00000231_0.jpg,1680,730,,0,0,0,0,0,0,0
00000005_5,images/PPN1837941866_00000005_5.jpg,2366,4354,,0,0,0,0,0,0,0
00000049_2,images/PPN1837941866_00000049_2.jpg,916,996,,0,0,0,0,0,0,0
00000049_3,images/PPN1837941866_00000049_3.jpg,3538,4456,,0,0,0,0,0,0,0
00000120_2,images/PPN1837947570_00000120_2.jpg,486,444,,0,0,0,0,0,0,0
00000146_0,images/PPN1838109994_00000146_0.jpg,1348,2006,,0,0,0,0,0,0,0
00000162_0,images/PPN1838109994_00000162_0.jpg,1888,2062,,0,0,0,0,0,0,0
00000266_0,images/PPN1838109994_00000266_0.jpg,2462,1682,,0,0,0,0,0,0,0
00000274_0,images/PPN1838109994_00000274_0.jpg,1768,1746,,0,0,0,0,0,0,0
00000305_0,images/PPN1838109994_00000305_0.jpg,2744,2010,,0,0,0,0,0,0,0
00000319_0,images/PPN1838109994_00000319_0.jpg,2660,3852,,0,0,0,0,0,0,0
00000349_0,images/PPN1838109994_00000349_0.jpg,2550,1916,,0,0,0,0,0,0,0
00000389_0,images/PPN1838109994_00000389_0.jpg,2628,3258,,0,0,0,0,0,0,0
00000121_0,images/PPN1838131221_00000121_0.jpg,2030,3008,,0,0,0,0,0,0,0
00000013_2,images/PPN1838145761_00000013_2.jpg,678,436,,0,0,0,0,0,0,0
00000019_3,images/PPN1838145761_00000019_3.jpg,592,402,,0,0,0,0,0,0,0
00000020_4,images/PPN1838145761_00000020_4.jpg,576,464,,0,0,0,0,0,0,0
00000020_5,images/PPN1838145761_00000020_5.jpg,838,646,,0,0,0,0,0,0,0
00000031_5,images/PPN1838145761_00000031_5.jpg,834,686,,0,0,0,0,0,0,0
00000037_4,images/PPN1838145761_00000037_4.jpg,446,444,,0,0,0,0,0,0,0
00000037_5,images/PPN1838145761_00000037_5.jpg,774,470,,0,0,0,0,0,0,0
00000044_3,images/PPN1838145761_00000044_3.jpg,542,438,,0,0,0,0,0,0,0
00000055_5,images/PPN1838145761_00000055_5.jpg,790,484,,0,0,0,0,0,0,0
00000061_3,images/PPN1838145761_00000061_3.jpg,740,496,,0,0,0,0,0,0,0
00000068_1,images/PPN1838145761_00000068_1.jpg,506,360,,0,0,0,0,0,0,0
00000073_1,images/PPN1838145761_00000073_1.jpg,1652,3200,,0,0,0,0,0,0,0
00000074_1,images/PPN1838145761_00000074_1.jpg,420,386,,0,0,0,0,0,0,0
00000080_1,images/PPN1838145761_00000080_1.jpg,458,326,,0,0,0,0,0,0,0
00000080_2,images/PPN1838145761_00000080_2.jpg,634,960,,0,0,0,0,0,0,0
00000085_2,images/PPN1838145761_00000085_2.jpg,498,564,,0,0,0,0,0,0,0
00000085_3,images/PPN1838145761_00000085_3.jpg,382,390,,0,0,0,0,0,0,0
00000061_1,images/PPN1838205772_00000061_1.jpg,4164,5726,,0,0,0,0,0,0,0
00000097_0,images/PPN1838205772_00000097_0.jpg,2826,5384,,0,0,0,0,0,0,0
00000099_1,images/PPN1838205772_00000099_1.jpg,1962,1910,,0,0,0,0,0,0,0
00000121_0,images/PPN1838205772_00000121_0.jpg,4194,3458,,0,0,0,0,0,0,0
00000162_0,images/PPN1838205772_00000162_0.jpg,1762,2050,,0,0,0,0,0,0,0
00000186_0,images/PPN1838205772_00000186_0.jpg,4038,2072,,0,0,0,0,0,0,0
00000358_0,images/PPN1839523409_00000358_0.jpg,2152,1552,,0,0,0,0,0,0,0
00000358_2,images/PPN1839523409_00000358_2.jpg,932,1864,,0,0,0,0,0,0,0
00000313_0,images/PPN1839571632_00000313_0.jpg,1010,1390,,0,0,0,0,0,0,0
00000316_0,images/PPN1839571632_00000316_0.jpg,996,1400,,0,0,0,0,0,0,0
00000052_0,images/PPN1839576049_00000052_0.jpg,914,1204,,0,0,0,0,0,0,0
00000072_2,images/PPN1839579358_00000072_2.jpg,824,798,,0,0,0,0,0,0,0
00000241_4,images/PPN1839599960_00000241_4.jpg,460,310,,0,0,0,0,0,0,0
00000255_0,images/PPN1839600381_00000255_0.jpg,2840,3882,,0,0,0,0,0,0,0
00000090_0,images/PPN1839610794_00000090_0.jpg,3214,1838,,0,0,0,0,0,0,0
00000348_0,images/PPN183963944X_00000348_0.jpg,2326,3104,,0,0,0,0,0,0,0
00000212_0,images/PPN1839640014_00000212_0.jpg,954,1370,,0,0,0,0,0,0,0
00000097_0,images/PPN1839645326_00000097_0.jpg,1402,1822,,0,0,0,0,0,0,0
00000108_1,images/PPN1839645326_00000108_1.jpg,1936,1486,,0,0,0,0,0,0,0
00000108_10,images/PPN1839645326_00000108_10.jpg,1532,1476,,0,0,0,0,0,0,0
00000108_7,images/PPN1839645326_00000108_7.jpg,1834,2074,,0,0,0,0,0,0,0
00000116_2,images/PPN1839645326_00000116_2.jpg,514,522,,0,0,0,0,0,0,0
00000645_0,images/PPN1839651741_00000645_0.jpg,2568,3274,,0,0,0,0,0,0,0
00000039_3,images/PPN1839653620_00000039_3.jpg,760,530,,0,0,0,0,0,0,0
00000039_8,images/PPN1839653620_00000039_8.jpg,418,1578,,0,0,0,0,0,0,0
00000101_0,images/PPN1839686960_00000101_0.jpg,2510,2932,,0,0,0,0,0,0,0
00000137_0,images/PPN1839886455_00000137_0.jpg,2114,3000,,0,0,0,0,0,0,0
00000101_0,images/PPN1839890274_00000101_0.jpg,2124,2928,,0,0,0,0,0,0,0
00000212_0,images/PPN1840610409_00000212_0.jpg,1962,2804,,0,0,0,0,0,0,0
00000067_1,images/PPN1840954272_00000067_1.jpg,676,570,,0,0,0,0,0,0,0
00000311_0,images/PPN184096331X_00000311_0.jpg,2194,3144,,0,0,0,0,0,0,0
00000080_0,images/PPN1841038172_00000080_0.jpg,2676,3856,,0,0,0,0,0,0,0
00000081_1,images/PPN1841038172_00000081_1.jpg,1348,832,,0,0,0,0,0,0,0
00000202_1,images/PPN1841049557_00000202_1.jpg,494,504,,0,0,0,0,0,0,0
00000151_0,images/PPN1841054100_00000151_0.jpg,1472,1314,,0,0,0,0,0,0,0
00000291_1,images/PPN1841054100_00000291_1.jpg,1412,780,,0,0,0,0,0,0,0
00000052_0,images/PPN1841060186_00000052_0.jpg,2502,2370,,0,0,0,0,0,0,0
00000138_0,images/PPN1841060186_00000138_0.jpg,2704,2138,,0,0,0,0,0,0,0
00000164_0,images/PPN1841060186_00000164_0.jpg,1712,2572,,0,0,0,0,0,0,0
00000186_0,images/PPN1841060186_00000186_0.jpg,2178,2472,,0,0,0,0,0,0,0
00000199_0,images/PPN1841060186_00000199_0.jpg,1356,736,,0,0,0,0,0,0,0
00000208_0,images/PPN1841060186_00000208_0.jpg,2560,1878,,0,0,0,0,0,0,0
00000136_0,images/PPN1841713953_00000136_0.jpg,2398,2232,,0,0,0,0,0,0,0
00000001_4,images/PPN1841713988_00000001_4.jpg,734,634,,0,0,0,0,0,0,0
00000072_3,images/PPN1841713988_00000072_3.jpg,534,690,,0,0,0,0,0,0,0
00000080_0,images/PPN1841714453_00000080_0.jpg,878,1064,,0,0,0,0,0,0,0
00000201_0,images/PPN1841837989_00000201_0.jpg,2722,3988,,0,0,0,0,0,0,0
00000178_0,images/PPN1842324454_00000178_0.jpg,484,394,,0,0,0,0,0,0,0
00000041_1,images/PPN1843272970_00000041_1.jpg,2068,3004,,0,0,0,0,0,0,0
00000106_0,images/PPN1843272970_00000106_0.jpg,1258,630,,0,0,0,0,0,0,0
00000127_0,images/PPN1843272970_00000127_0.jpg,1878,2440,,0,0,0,0,0,0,0
00000159_0,images/PPN1843272970_00000159_0.jpg,1970,3242,,0,0,0,0,0,0,0
00000143_1,images/PPN1843282240_00000143_1.jpg,1780,834,,0,0,0,0,0,0,0
00000048_1,images/PPN1843312956_00000048_1.jpg,580,410,,0,0,0,0,0,0,0
00000128_0,images/PPN1843312956_00000128_0.jpg,352,436,,0,0,0,0,0,0,0
00000220_0,images/PPN1843312956_00000220_0.jpg,636,718,,0,0,0,0,0,0,0
00000259_0,images/PPN1843312956_00000259_0.jpg,612,350,,0,0,0,0,0,0,0
00000311_0,images/PPN1843312956_00000311_0.jpg,528,990,,0,0,0,0,0,0,0
00000043_1,images/PPN1843313057_00000043_1.jpg,396,514,,0,0,0,0,0,0,0
00000051_1,images/PPN1843313057_00000051_1.jpg,2022,1766,,0,0,0,0,0,0,0
00000151_0,images/PPN1843313057_00000151_0.jpg,2114,2310,,0,0,0,0,0,0,0
00000164_0,images/PPN1843313057_00000164_0.jpg,314,424,,0,0,0,0,0,0,0
00000180_0,images/PPN1843313057_00000180_0.jpg,350,434,,0,0,0,0,0,0,0
00000052_0,images/PPN1843322943_00000052_0.jpg,3186,1030,,0,0,0,0,0,0,0
00000057_1,images/PPN1843322943_00000057_1.jpg,2622,1218,,0,0,0,0,0,0,0
00000122_0,images/PPN1843322943_00000122_0.jpg,3260,1356,,0,0,0,0,0,0,0
00000127_1,images/PPN1843322943_00000127_1.jpg,680,324,,0,0,0,0,0,0,0
00000147_1,images/PPN1843322943_00000147_1.jpg,3232,4780,,0,0,0,0,0,0,0
00000156_0,images/PPN1843322943_00000156_0.jpg,1402,1136,,0,0,0,0,0,0,0
00000159_0,images/PPN1843322943_00000159_0.jpg,3426,4740,,0,0,0,0,0,0,0
00000169_1,images/PPN1843322943_00000169_1.jpg,2908,374,,0,0,0,0,0,0,0
00000174_0,images/PPN1843328569_00000174_0.jpg,2126,1610,,0,0,0,0,0,0,0
00000041_2,images/PPN1843332787_00000041_2.jpg,3738,4370,,0,0,0,0,0,0,0
00000052_1,images/PPN1843332787_00000052_1.jpg,1328,1674,,0,0,0,0,0,0,0
00000057_2,images/PPN1843332787_00000057_2.jpg,630,620,,0,0,0,0,0,0,0
00000200_0,images/PPN1843339889_00000200_0.jpg,2596,2382,,0,0,0,0,0,0,0
00000266_0,images/PPN1843339889_00000266_0.jpg,2596,2680,,0,0,0,0,0,0,0
00000274_0,images/PPN1843339889_00000274_0.jpg,2664,2284,,0,0,0,0,0,0,0
00000298_0,images/PPN1843339889_00000298_0.jpg,2596,2288,,0,0,0,0,0,0,0
00000314_0,images/PPN1843339889_00000314_0.jpg,2726,2656,,0,0,0,0,0,0,0
00000318_0,images/PPN1843339889_00000318_0.jpg,2594,2002,,0,0,0,0,0,0,0
00000330_0,images/PPN1843339889_00000330_0.jpg,2720,2572,,0,0,0,0,0,0,0
00000342_0,images/PPN1843339889_00000342_0.jpg,2542,2688,,0,0,0,0,0,0,0
00000382_0,images/PPN1843339889_00000382_0.jpg,2662,2418,,0,0,0,0,0,0,0
00000390_0,images/PPN1843339889_00000390_0.jpg,2326,2774,,0,0,0,0,0,0,0
00000127_0,images/PPN1844102564_00000127_0.jpg,2228,2622,,0,0,0,0,0,0,0
00000246_0,images/PPN1844111148_00000246_0.jpg,3220,4304,,0,0,0,0,0,0,0
00000329_0,images/PPN1844171760_00000329_0.jpg,2372,2694,,0,0,0,0,0,0,0
00000101_0,images/PPN1844578844_00000101_0.jpg,2094,2596,,0,0,0,0,0,0,0
00000252_0,images/PPN1844582132_00000252_0.jpg,2738,3972,,0,0,0,0,0,0,0
00000121_0,images/PPN1844594661_00000121_0.jpg,598,1764,,0,0,0,0,0,0,0
00000197_0,images/PPN1844594661_00000197_0.jpg,634,1762,,0,0,0,0,0,0,0
00000258_0,images/PPN1844594661_00000258_0.jpg,1764,1794,,0,0,0,0,0,0,0
00000277_0,images/PPN1844594661_00000277_0.jpg,560,1000,,0,0,0,0,0,0,0
00000005_4,images/PPN1844595722_00000005_4.jpg,1202,2650,,0,0,0,0,0,0,0
00000017_3,images/PPN1844595722_00000017_3.jpg,3100,1820,,0,0,0,0,0,0,0
00000121_0,images/PPN1844794458_00000121_0.jpg,2006,2716,,0,0,0,0,0,0,0
00000197_0,images/PPN1845187539_00000197_0.jpg,1974,800,,0,0,0,0,0,0,0
00000278_0,images/PPN1845187539_00000278_0.jpg,1848,1894,,0,0,0,0,0,0,0
00000286_0,images/PPN1845187539_00000286_0.jpg,846,636,,0,0,0,0,0,0,0
00000151_0,images/PPN1845189213_00000151_0.jpg,1788,1938,,0,0,0,0,0,0,0
00000274_0,images/PPN1845189213_00000274_0.jpg,800,1192,,0,0,0,0,0,0,0
00000288_0,images/PPN1845189213_00000288_0.jpg,1024,1364,,0,0,0,0,0,0,0
00000390_0,images/PPN1845189213_00000390_0.jpg,2020,1868,,0,0,0,0,0,0,0
00000435_0,images/PPN1845189213_00000435_0.jpg,902,1272,,0,0,0,0,0,0,0
00000480_0,images/PPN1845189213_00000480_0.jpg,2020,2778,,0,0,0,0,0,0,0
00000493_0,images/PPN1845189213_00000493_0.jpg,1090,1368,,0,0,0,0,0,0,0
00000509_0,images/PPN1845189213_00000509_0.jpg,1370,1612,,0,0,0,0,0,0,0
00000078_0,images/PPN1845194233_00000078_0.jpg,1690,1554,,0,0,0,0,0,0,0
00000319_0,images/PPN1845250559_00000319_0.jpg,2684,2688,,0,0,0,0,0,0,0
00000166_2,images/PPN1845277201_00000166_2.jpg,442,444,,0,0,0,0,0,0,0
00000053_1,images/PPN1845278542_00000053_1.jpg,548,788,,0,0,0,0,0,0,0
00000062_1,images/PPN1845278542_00000062_1.jpg,348,574,,0,0,0,0,0,0,0
00000304_0,images/PPN1845285514_00000304_0.jpg,3112,4280,,0,0,0,0,0,0,0
00000128_0,images/PPN184528948X_00000128_0.jpg,2226,500,,0,0,0,0,0,0,0
00000142_0,images/PPN184528948X_00000142_0.jpg,2184,584,,0,0,0,0,0,0,0
00000152_1,images/PPN184528948X_00000152_1.jpg,2216,550,,0,0,0,0,0,0,0
00000153_1,images/PPN184528948X_00000153_1.jpg,1930,534,,0,0,0,0,0,0,0
00000155_1,images/PPN184528948X_00000155_1.jpg,2244,470,,0,0,0,0,0,0,0
00000156_1,images/PPN184528948X_00000156_1.jpg,2006,614,,0,0,0,0,0,0,0
00000226_0,images/PPN184528948X_00000226_0.jpg,2284,622,,0,0,0,0,0,0,0
00000079_3,images/PPN1845346211_00000079_3.jpg,1076,1492,,0,0,0,0,0,0,0
00000020_1,images/PPN1845388925_00000020_1.jpg,1930,2224,,0,0,0,0,0,0,0
00000022_1,images/PPN1845388925_00000022_1.jpg,716,922,,0,0,0,0,0,0,0
00000024_0,images/PPN1845388925_00000024_0.jpg,1388,2172,,0,0,0,0,0,0,0
00000032_1,images/PPN1845388925_00000032_1.jpg,2294,2860,,0,0,0,0,0,0,0
00000036_0,images/PPN1845388925_00000036_0.jpg,3870,2974,,0,0,0,0,0,0,0
00000038_1,images/PPN1845388925_00000038_1.jpg,436,356,,0,0,0,0,0,0,0
00000038_3,images/PPN1845388925_00000038_3.jpg,408,452,,0,0,0,0,0,0,0
00000046_0,images/PPN1845388925_00000046_0.jpg,1910,812,,0,0,0,0,0,0,0
00000077_1,images/PPN1845472047_00000077_1.jpg,418,370,,0,0,0,0,0,0,0
00000386_1,images/PPN1845483049_00000386_1.jpg,464,462,,0,0,0,0,0,0,0
00000041_1,images/PPN1845485939_00000041_1.jpg,406,688,,0,0,0,0,0,0,0
00000121_0,images/PPN1845493532_00000121_0.jpg,1530,1486,,0,0,0,0,0,0,0
00000164_0,images/PPN1845493532_00000164_0.jpg,2430,2192,,0,0,0,0,0,0,0
00000277_0,images/PPN1845493532_00000277_0.jpg,1932,2176,,0,0,0,0,0,0,0
00000051_1,images/PPN1845637453_00000051_1.jpg,4088,5510,,0,0,0,0,0,0,0
00000052_0,images/PPN1845704835_00000052_0.jpg,2332,1468,,0,0,0,0,0,0,0
00000349_0,images/PPN1845704835_00000349_0.jpg,2198,1558,,0,0,0,0,0,0,0
00000395_0,images/PPN1845704835_00000395_0.jpg,2420,3022,,0,0,0,0,0,0,0
00000434_0,images/PPN1845704835_00000434_0.jpg,1536,1454,,0,0,0,0,0,0,0
00000443_0,images/PPN1845704835_00000443_0.jpg,1570,1242,,0,0,0,0,0,0,0
00000449_0,images/PPN1845704835_00000449_0.jpg,2714,2128,,0,0,0,0,0,0,0
00000460_0,images/PPN1845704835_00000460_0.jpg,2850,2506,,0,0,0,0,0,0,0
00000465_0,images/PPN1845704835_00000465_0.jpg,2186,1712,,0,0,0,0,0,0,0
00000538_0,images/PPN1845704835_00000538_0.jpg,1912,2284,,0,0,0,0,0,0,0
00000052_0,images/PPN1845706587_00000052_0.jpg,1090,1390,,0,0,0,0,0,0,0
00000138_0,images/PPN1845710797_00000138_0.jpg,966,720,,0,0,0,0,0,0,0
00000264_0,images/PPN1845710797_00000264_0.jpg,952,1358,,0,0,0,0,0,0,0
00000355_0,images/PPN1845710797_00000355_0.jpg,634,454,,0,0,0,0,0,0,0
00000383_0,images/PPN1845710797_00000383_0.jpg,2840,3868,,0,0,0,0,0,0,0
00000531_0,images/PPN1845710797_00000531_0.jpg,1912,2248,,0,0,0,0,0,0,0
00000620_0,images/PPN1845710797_00000620_0.jpg,2494,1304,,0,0,0,0,0,0,0
00000620_1,images/PPN1845710797_00000620_1.jpg,2726,894,,0,0,0,0,0,0,0
00000621_1,images/PPN1845710797_00000621_1.jpg,2802,2518,,0,0,0,0,0,0,0
00000163_0,images/PPN1845716361_00000163_0.jpg,2262,1274,,0,0,0,0,0,0,0
00000138_1,images/PPN184976414X_00000138_1.jpg,578,1142,,0,0,0,0,0,0,0
00000197_0,images/PPN184976414X_00000197_0.jpg,2584,3088,,0,0,0,0,0,0,0
00000056_1,images/PPN184976428X_00000056_1.jpg,1678,2044,,0,0,0,0,0,0,0
00000064_1,images/PPN184976428X_00000064_1.jpg,884,1390,,0,0,0,0,0,0,0
00000068_1,images/PPN184976428X_00000068_1.jpg,4246,2174,,0,0,0,0,0,0,0
00000074_1,images/PPN184976428X_00000074_1.jpg,1068,1126,,0,0,0,0,0,0,0
00000078_0,images/PPN184976428X_00000078_0.jpg,816,584,,0,0,0,0,0,0,0
00000174_0,images/PPN184977398X_00000174_0.jpg,602,358,,0,0,0,0,0,0,0
00000034_2,images/PPN1849776873_00000034_2.jpg,2098,814,,0,0,0,0,0,0,0
00000083_0,images/PPN1849786305_00000083_0.jpg,2396,3052,,0,0,0,0,0,0,0
00000117_0,images/PPN1849786305_00000117_0.jpg,2404,3070,,0,0,0,0,0,0,0
00000177_1,images/PPN1849796025_00000177_1.jpg,2626,1608,,0,0,0,0,0,0,0
00000101_0,images/PPN1849809518_00000101_0.jpg,2084,1960,,0,0,0,0,0,0,0
00000028_0,images/PPN1849815070_00000028_0.jpg,1508,1878,,0,0,0,0,0,0,0
00000060_0,images/PPN1849815070_00000060_0.jpg,1816,2152,,0,0,0,0,0,0,0
00000081_0,images/PPN1849815070_00000081_0.jpg,2054,1858,,0,0,0,0,0,0,0
00000086_0,images/PPN1849815070_00000086_0.jpg,1456,1448,,0,0,0,0,0,0,0
00000096_0,images/PPN1849815070_00000096_0.jpg,1078,1096,,0,0,0,0,0,0,0
00000104_0,images/PPN1849815070_00000104_0.jpg,2184,2246,,0,0,0,0,0,0,0
